Date,Player,Guild,EPChange,Reason
"2020/11/06 22:19:41","Cussack","Average Joes","7","Ragnaros"
"2020/11/06 22:19:41","Darastrixss","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Darkirish","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Darkjoe","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Darkmotive","Lunatic Bistro","7","Ragnaros"
"2020/11/06 22:19:41","Deadflowers","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Dorand","Awaken","7","Ragnaros"
"2020/11/06 22:19:41","Dugtreeo","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Durac","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Ehndling","Awaken","7","Ragnaros"
"2020/11/06 22:19:41","Frostbeet","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Galenne","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Griffoneye","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Ismael","Stardust Crusaders","7","Ragnaros"
"2020/11/06 22:19:41","Kalon","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Keldonartin","Abyss","7","Ragnaros"
"2020/11/06 22:19:41","Mcflyy","Awaken","7","Ragnaros"
"2020/11/06 22:19:41","Meldilina","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Nimplesticks","Alpha","7","Ragnaros"
"2020/11/06 22:19:41","Powerplay","Primordial Kings","7","Ragnaros"
"2020/11/06 22:19:41","Rhubarbpie","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Roisin","The Drunken Militia","7","Ragnaros"
"2020/11/06 22:19:41","Scorpob","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Shandow","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Sheepieyou","Average Joes","7","Ragnaros"
"2020/11/06 22:19:41","Spearia","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Spltprsnalty","UnknownGuild","7","Ragnaros"
"2020/11/06 22:19:41","Thauriel","Reign","7","Ragnaros"
"2020/11/06 22:19:41","Twoseven","House of Chaos","7","Ragnaros"
"2020/11/06 22:19:41","Wickoo","House of Chaos","7","Ragnaros"
"2020/11/13 19:09:27","Alorrin","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:27","Angelhawk","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:27","Anya","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:27","Banefflack","Valhalla","5","Lucifron"
"2020/11/13 19:09:27","Buriol","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Cloudstalker","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Darastrixss","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Deadgreen","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Drorbit","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Dugtreeo","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Frostgem","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Guye","Exalted","5","Lucifron"
"2020/11/13 19:09:27","Halryn","Stardust Crusaders","5","Lucifron"
"2020/11/13 19:09:27","Joejo","Reign","5","Lucifron"
"2020/11/13 19:09:27","Kalon","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Mereyna","Reign","5","Lucifron"
"2020/11/13 19:09:27","Pbnjam","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:27","Powerplay","Primordial Kings","5","Lucifron"
"2020/11/13 19:09:27","Rawland","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Rhubarbpie","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Scorpob","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Spltprsnalty","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:27","Twoseven","House of Chaos","5","Lucifron"
"2020/11/13 19:09:27","Zydan","Core","5","Lucifron"
"2020/11/13 19:09:28","Argeria","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:28","Arthillas","House of Chaos","5","Lucifron"
"2020/11/13 19:09:28","Cybro","Average Joes","5","Lucifron"
"2020/11/13 19:09:28","Dirtyhipy","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:28","Ehndling","Awaken","5","Lucifron"
"2020/11/13 19:09:28","Fyreonyahead","House of Chaos","5","Lucifron"
"2020/11/13 19:09:28","Griffoneye","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:28","Gíbbs","Prime","5","Lucifron"
"2020/11/13 19:09:28","Mcflyy","Awaken","5","Lucifron"
"2020/11/13 19:09:28","Nimplesticks","Alpha","5","Lucifron"
"2020/11/13 19:09:28","Pollyeagle","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:28","Skamp","UnknownGuild","5","Lucifron"
"2020/11/13 19:09:28","Stabjobs","Stardust Crusaders","5","Lucifron"
"2020/11/13 19:18:07","Banefflack","Valhalla","5","Magmadar"
"2020/11/13 19:18:07","Cloudstalker","House of Chaos","5","Magmadar"
"2020/11/13 19:18:07","Dugtreeo","House of Chaos","5","Magmadar"
"2020/11/13 19:18:07","Kalon","House of Chaos","5","Magmadar"
"2020/11/13 19:18:07","Rawland","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Alorrin","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Angelhawk","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Anya","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Argeria","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Arthillas","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Buriol","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Cybro","Average Joes","5","Magmadar"
"2020/11/13 19:18:08","Danhuck","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Darastrixss","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Deadgreen","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Dirtyhipy","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Drorbit","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Ehndling","Awaken","5","Magmadar"
"2020/11/13 19:18:08","Ellody","Stardust Crusaders","5","Magmadar"
"2020/11/13 19:18:08","Frostgem","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Fyreonyahead","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Griffoneye","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Guye","Exalted","5","Magmadar"
"2020/11/13 19:18:08","Gíbbs","Prime","5","Magmadar"
"2020/11/13 19:18:08","Halryn","Stardust Crusaders","5","Magmadar"
"2020/11/13 19:18:08","Joejo","Reign","5","Magmadar"
"2020/11/13 19:18:08","Mcflyy","Awaken","5","Magmadar"
"2020/11/13 19:18:08","Mereyna","Reign","5","Magmadar"
"2020/11/13 19:18:08","Nimplesticks","Alpha","5","Magmadar"
"2020/11/13 19:18:08","Pbnjam","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Pollyeagle","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Powerplay","Primordial Kings","5","Magmadar"
"2020/11/13 19:18:08","Rhubarbpie","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Rivien","Lunatic Bistro","5","Magmadar"
"2020/11/13 19:18:08","Scorpob","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Skamp","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Spltprsnalty","UnknownGuild","5","Magmadar"
"2020/11/13 19:18:08","Stabjobs","Stardust Crusaders","5","Magmadar"
"2020/11/13 19:18:08","Twoseven","House of Chaos","5","Magmadar"
"2020/11/13 19:18:08","Zydan","Core","5","Magmadar"
"2020/11/13 19:33:31","Alorrin","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:31","Angelhawk","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:31","Anya","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:31","Banefflack","Valhalla","5","Gehennas"
"2020/11/13 19:33:31","Buriol","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Cloudstalker","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Darastrixss","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Deadgreen","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Drorbit","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Dugtreeo","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Frostgem","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Guye","Exalted","5","Gehennas"
"2020/11/13 19:33:31","Halryn","Stardust Crusaders","5","Gehennas"
"2020/11/13 19:33:31","Joejo","Reign","5","Gehennas"
"2020/11/13 19:33:31","Kalon","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Powerplay","Primordial Kings","5","Gehennas"
"2020/11/13 19:33:31","Rawland","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Rhubarbpie","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Scorpob","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Spltprsnalty","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:31","Twoseven","House of Chaos","5","Gehennas"
"2020/11/13 19:33:31","Zydan","Core","5","Gehennas"
"2020/11/13 19:33:32","Argeria","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:32","Arthillas","House of Chaos","5","Gehennas"
"2020/11/13 19:33:32","Cybro","Average Joes","5","Gehennas"
"2020/11/13 19:33:32","Danhuck","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:32","Dirtyhipy","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:32","Ehndling","Awaken","5","Gehennas"
"2020/11/13 19:33:32","Ellody","Stardust Crusaders","5","Gehennas"
"2020/11/13 19:33:32","Fyreonyahead","House of Chaos","5","Gehennas"
"2020/11/13 19:33:32","Griffoneye","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:32","Gíbbs","Prime","5","Gehennas"
"2020/11/13 19:33:32","Mcflyy","Awaken","5","Gehennas"
"2020/11/13 19:33:32","Mereyna","Reign","5","Gehennas"
"2020/11/13 19:33:32","Nimplesticks","Alpha","5","Gehennas"
"2020/11/13 19:33:32","Pbnjam","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:32","Pollyeagle","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:32","Rivien","Lunatic Bistro","5","Gehennas"
"2020/11/13 19:33:32","Skamp","UnknownGuild","5","Gehennas"
"2020/11/13 19:33:32","Stabjobs","Stardust Crusaders","5","Gehennas"
"2020/11/13 20:00:20","Alorrin","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Angelhawk","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Anya","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Argeria","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Arthillas","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Banefflack","Valhalla","5","Garr"
"2020/11/13 20:00:20","Buriol","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Cloudstalker","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Cybro","Average Joes","5","Garr"
"2020/11/13 20:00:20","Darastrixss","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Deadgreen","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Dirtyhipy","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Drorbit","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Dugtreeo","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Ehndling","Awaken","5","Garr"
"2020/11/13 20:00:20","Ellody","Stardust Crusaders","5","Garr"
"2020/11/13 20:00:20","Frostgem","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Fyreonyahead","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Griffoneye","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Guye","Exalted","5","Garr"
"2020/11/13 20:00:20","Gíbbs","Prime","5","Garr"
"2020/11/13 20:00:20","Halryn","Stardust Crusaders","5","Garr"
"2020/11/13 20:00:20","Joejo","Reign","5","Garr"
"2020/11/13 20:00:20","Kalon","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Mcflyy","Awaken","5","Garr"
"2020/11/13 20:00:20","Mereyna","Reign","5","Garr"
"2020/11/13 20:00:20","Nimplesticks","Alpha","5","Garr"
"2020/11/13 20:00:20","Pbnjam","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Pollyeagle","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Powerplay","Primordial Kings","5","Garr"
"2020/11/13 20:00:20","Rawland","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Rhubarbpie","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Rivien","Lunatic Bistro","5","Garr"
"2020/11/13 20:00:20","Scorpob","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Skamp","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Spltprsnalty","UnknownGuild","5","Garr"
"2020/11/13 20:00:20","Stabjobs","Stardust Crusaders","5","Garr"
"2020/11/13 20:00:20","Twoseven","House of Chaos","5","Garr"
"2020/11/13 20:00:20","Zydan","Core","5","Garr"
"2020/11/13 20:00:21","Danhuck","UnknownGuild","5","Garr"
"2020/11/13 20:16:20","Alorrin","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Angelhawk","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Anya","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Argeria","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Arthillas","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Banefflack","Valhalla","5","Baron Geddon"
"2020/11/13 20:16:20","Buriol","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Cloudstalker","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Cybro","Average Joes","5","Baron Geddon"
"2020/11/13 20:16:20","Danhuck","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Darastrixss","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Deadgreen","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Dirtyhipy","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Drorbit","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Dugtreeo","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Ehndling","Awaken","5","Baron Geddon"
"2020/11/13 20:16:20","Ellody","Stardust Crusaders","5","Baron Geddon"
"2020/11/13 20:16:20","Frostgem","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Fyreonyahead","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Griffoneye","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Guye","Exalted","5","Baron Geddon"
"2020/11/13 20:16:20","Gíbbs","Prime","5","Baron Geddon"
"2020/11/13 20:16:20","Halryn","Stardust Crusaders","5","Baron Geddon"
"2020/11/13 20:16:20","Joejo","Reign","5","Baron Geddon"
"2020/11/13 20:16:20","Kalon","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Mcflyy","Awaken","5","Baron Geddon"
"2020/11/13 20:16:20","Mereyna","Reign","5","Baron Geddon"
"2020/11/13 20:16:20","Nimplesticks","Alpha","5","Baron Geddon"
"2020/11/13 20:16:20","Pbnjam","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Pollyeagle","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Powerplay","Primordial Kings","5","Baron Geddon"
"2020/11/13 20:16:20","Rawland","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Rhubarbpie","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Rivien","Lunatic Bistro","5","Baron Geddon"
"2020/11/13 20:16:20","Scorpob","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Skamp","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Spltprsnalty","UnknownGuild","5","Baron Geddon"
"2020/11/13 20:16:20","Stabjobs","Stardust Crusaders","5","Baron Geddon"
"2020/11/13 20:16:20","Twoseven","House of Chaos","5","Baron Geddon"
"2020/11/13 20:16:20","Zydan","Core","5","Baron Geddon"
"2020/11/13 20:38:14","Alorrin","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Angelhawk","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Anya","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Argeria","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Arthillas","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Banefflack","Valhalla","5","Shazzrah"
"2020/11/13 20:38:14","Buriol","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Cloudstalker","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Cybro","Average Joes","5","Shazzrah"
"2020/11/13 20:38:14","Danhuck","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Darastrixss","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Deadgreen","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Dirtyhipy","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Drorbit","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Dugtreeo","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Ehndling","Awaken","5","Shazzrah"
"2020/11/13 20:38:14","Ellody","Stardust Crusaders","5","Shazzrah"
"2020/11/13 20:38:14","Frostgem","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Fyreonyahead","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Griffoneye","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Guye","Exalted","5","Shazzrah"
"2020/11/13 20:38:14","Gíbbs","Prime","5","Shazzrah"
"2020/11/13 20:38:14","Halryn","Stardust Crusaders","5","Shazzrah"
"2020/11/13 20:38:14","Joejo","Reign","5","Shazzrah"
"2020/11/13 20:38:14","Kalon","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Mcflyy","Awaken","5","Shazzrah"
"2020/11/13 20:38:14","Mereyna","Reign","5","Shazzrah"
"2020/11/13 20:38:14","Nimplesticks","Alpha","5","Shazzrah"
"2020/11/13 20:38:14","Pbnjam","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Pollyeagle","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Powerplay","Primordial Kings","5","Shazzrah"
"2020/11/13 20:38:14","Rawland","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Rhubarbpie","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Rivien","Lunatic Bistro","5","Shazzrah"
"2020/11/13 20:38:14","Scorpob","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Skamp","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Spltprsnalty","UnknownGuild","5","Shazzrah"
"2020/11/13 20:38:14","Stabjobs","Stardust Crusaders","5","Shazzrah"
"2020/11/13 20:38:14","Twoseven","House of Chaos","5","Shazzrah"
"2020/11/13 20:38:14","Zydan","Core","5","Shazzrah"
"2020/11/13 21:06:39","Banefflack","Valhalla","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Buriol","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Cloudstalker","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Dugtreeo","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Joejo","Reign","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Kalon","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Powerplay","Primordial Kings","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Rawland","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Scorpob","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:39","Spltprsnalty","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Alorrin","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Angelhawk","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Anya","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Argeria","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Arthillas","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Cybro","Average Joes","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Danhuck","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Darastrixss","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Deadgreen","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Dirtyhipy","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Drorbit","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Ehndling","Awaken","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Ellody","Stardust Crusaders","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Frostgem","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Fyreonyahead","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Griffoneye","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Guye","Exalted","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Gíbbs","Prime","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Halryn","Stardust Crusaders","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Mcflyy","Awaken","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Mereyna","Reign","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Nimplesticks","Alpha","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Pbnjam","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Pollyeagle","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Rhubarbpie","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Rivien","Lunatic Bistro","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Skamp","UnknownGuild","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Stabjobs","Stardust Crusaders","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Twoseven","House of Chaos","5","Sulfuron Harbinger"
"2020/11/13 21:06:40","Zydan","Core","5","Sulfuron Harbinger"
"2020/11/13 21:20:33","Alorrin","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Angelhawk","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Anya","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Banefflack","Valhalla","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Buriol","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Cloudstalker","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Darastrixss","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Deadgreen","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Dirtyhipy","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Drorbit","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Dugtreeo","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Frostgem","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Fyreonyahead","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Griffoneye","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Guye","Exalted","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Halryn","Stardust Crusaders","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Joejo","Reign","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Kalon","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Mereyna","Reign","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Nimplesticks","Alpha","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Pbnjam","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Powerplay","Primordial Kings","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Rawland","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Rhubarbpie","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Scorpob","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Spltprsnalty","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Stabjobs","Stardust Crusaders","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Twoseven","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:33","Zydan","Core","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Argeria","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Arthillas","House of Chaos","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Cybro","Average Joes","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Danhuck","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Ehndling","Awaken","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Ellody","Stardust Crusaders","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Gíbbs","Prime","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Mcflyy","Awaken","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Pollyeagle","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Rivien","Lunatic Bistro","5","Golemagg the Incinerator"
"2020/11/13 21:20:34","Skamp","UnknownGuild","5","Golemagg the Incinerator"
"2020/11/13 21:32:08","Alorrin","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:08","Angelhawk","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:08","Anya","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:08","Banefflack","Valhalla","5","Majordomo Executus"
"2020/11/13 21:32:08","Buriol","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Cloudstalker","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Darastrixss","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Deadgreen","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Drorbit","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Dugtreeo","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Frostgem","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Fyreonyahead","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Guye","Exalted","5","Majordomo Executus"
"2020/11/13 21:32:08","Halryn","Stardust Crusaders","5","Majordomo Executus"
"2020/11/13 21:32:08","Joejo","Reign","5","Majordomo Executus"
"2020/11/13 21:32:08","Kalon","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Mereyna","Reign","5","Majordomo Executus"
"2020/11/13 21:32:08","Powerplay","Primordial Kings","5","Majordomo Executus"
"2020/11/13 21:32:08","Rawland","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Rhubarbpie","House of Chaos","5","Majordomo Executus"
